ImageFile,targ_side,correctAnswer,colour,distNo,targetType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,buttonBox.keys,buttonBox.rt,buttonBox.started,buttonBox.stopped,text_7.started,text_7.stopped,buttonBox_3.keys,buttonBox_3.rt,buttonBox_3.started,buttonBox_3.stopped,text_8.started,text_8.stopped,buttonBox_4.keys,buttonBox_4.rt,buttonBox_4.started,buttonBox_4.stopped,text_9.started,text_9.stopped,buttonBox_5.keys,buttonBox_5.rt,buttonBox_5.started,buttonBox_5.stopped,text_2.started,text_2.stopped,buttonBox_6.keys,buttonBox_6.rt,buttonBox_6.started,buttonBox_6.stopped,text_5.started,text_5.stopped,buttonBox_7.keys,buttonBox_7.rt,image_2.started,image_2.stopped,image_3.started,image_3.stopped,buttonBox_8.keys,buttonBox_8.rt,buttonBox_8.started,buttonBox_8.stopped,polygon.started,polygon.stopped,buttonBox_9.keys,buttonBox_9.rt,buttonBox_9.started,buttonBox_9.stopped,image.started,image.stopped,buttonBox_10.keys,buttonBox_10.corr,buttonBox_10.rt,buttonBox_10.started,buttonBox_10.stopped,text_4.started,text_4.stopped,text.started,text.stopped,buttonBox_11.keys,buttonBox_11.rt,buttonBox_11.started,buttonBox_11.stopped,targetTypeInstruction.started,targetTypeInstruction.stopped,buttonBox_2.keys,buttonBox_2.rt,buttonBox_2.started,buttonBox_2.stopped,dispStimuli.started,dispStimuli.stopped,buttonBox_12.keys,buttonBox_12.corr,buttonBox_12.rt,buttonBox_12.started,buttonBox_12.stopped,breakMessage.started,breakMessage.stopped,buttonBox_13.keys,buttonBox_13.started,buttonBox_13.stopped,buttonBox_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,20.505159554013517,None,2,35.47881136200158,20.505159554013517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
,,,,,,,,,,,,,,,,,,,,55.98613854398718,None,2,2.8313962839893065,55.98613854398718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
,,,,,,,,,,,,,,,,,,,,,,,,,,58.821926556993276,None,2,2.147953778039664,58.821926556993276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.96981258399319,None,2,1.880953230021987,60.96981258399319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.85340763599379,None,2,1.8645898329559714,63.83862361696083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.70336120098364,None,2,3.633575930027291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.33674907498062,None,72.33674907498062,None,2,13.912520946993027,72.33674907498062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
Practice arrays/exp1a_trial_25_colour3_distractors1_l.png,l,1,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.28693052998278,None,2,13.603209399036132,86.28693052998278,None,99.93821841198951,None,1,1,1.791193558019586,99.93821841198951,None,101.72061013197526,None,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
Practice arrays/exp1a_trial_30_colour0_distractors0_r.png,r,3,,,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.72303677198943,None,2,1.3469623700366355,103.72303677198943,None,105.12102021899773,None,3,1,0.9739015380037017,105.12102021899773,None,106.08778202696703,None,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.08988767600385,None,2,1.3972910420270637,108.08988767600385,None,109.53986327897292,None,3,1,1.014678539999295,109.53986327897292,None,110.55447558895685,None,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.55622422200395,None,2,0.980316250002943,112.55622422200395,None,113.58795019000536,None,3,1,0.8539938459871337,113.58795019000536,None,114.43787023297045,None,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.4397229529568,None,2,1.263876365032047,116.4397229529568,None,117.7547714629909,None,3,1,0.833740130008664,117.7547714629909,None,118.58806342299795,None,,,,,,,,,,,,,,,,,,,,,,,,,,37,001,2023_Jan_30_1419,searchDisc5,2021.2.3,59.964561902684764,
