ImageFile,targ_side,correctAnswer,colour,distNo,targetType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,buttonBox.keys,buttonBox.rt,buttonBox.started,buttonBox.stopped,text_7.started,text_7.stopped,buttonBox_3.keys,buttonBox_3.rt,buttonBox_3.started,buttonBox_3.stopped,text_8.started,text_8.stopped,buttonBox_4.keys,buttonBox_4.rt,buttonBox_4.started,buttonBox_4.stopped,text_9.started,text_9.stopped,buttonBox_5.keys,buttonBox_5.rt,buttonBox_5.started,buttonBox_5.stopped,text_2.started,text_2.stopped,buttonBox_6.keys,buttonBox_6.rt,buttonBox_6.started,buttonBox_6.stopped,text_5.started,text_5.stopped,buttonBox_7.keys,buttonBox_7.rt,image_2.started,image_2.stopped,image_3.started,image_3.stopped,buttonBox_8.keys,buttonBox_8.rt,buttonBox_8.started,buttonBox_8.stopped,polygon.started,polygon.stopped,buttonBox_9.keys,buttonBox_9.rt,buttonBox_9.started,buttonBox_9.stopped,image.started,image.stopped,buttonBox_10.keys,buttonBox_10.corr,buttonBox_10.rt,buttonBox_10.started,buttonBox_10.stopped,text_4.started,text_4.stopped,text.started,text.stopped,buttonBox_11.keys,buttonBox_11.rt,buttonBox_11.started,buttonBox_11.stopped,targetTypeInstruction.started,targetTypeInstruction.stopped,buttonBox_2.keys,buttonBox_2.rt,buttonBox_2.started,buttonBox_2.stopped,dispStimuli.started,dispStimuli.stopped,buttonBox_12.keys,buttonBox_12.corr,buttonBox_12.rt,buttonBox_12.started,buttonBox_12.stopped,breakMessage.started,breakMessage.stopped,buttonBox_13.keys,buttonBox_13.started,buttonBox_13.stopped,buttonBox_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,22.962168888014276,None,2,89.88575712800957,22.962168888014276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
,,,,,,,,,,,,,,,,,,,,112.84847914800048,None,2,29.578861267014872,112.84847914800048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
,,,,,,,,,,,,,,,,,,,,,,,,,,142.4304604229983,None,2,12.43140412401408,142.4304604229983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.86615103302756,None,2,15.851225164020434,154.86615103302756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.71657776704524,None,2,13.500434001965914,171.69977465103148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.20023267099168,None,2,6.914580877986737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.11693969502812,None,195.11693969502812,None,2,6.434135571995284,195.11693969502812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
Practice arrays/exp1a_trial_27_colour3_distractors9_l.png,l,1,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.58176576899132,None,2,7.966737581999041,201.58176576899132,None,209.6012898660265,None,1,1,3.4892978940042667,209.6012898660265,None,213.08186678303173,None,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
Practice arrays/exp1a_trial_30_colour0_distractors0_r.png,r,3,,,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.08433233504184,None,2,1.6156270889914595,215.08433233504184,None,216.7491288970341,None,3,1,0.753989867051132,216.7491288970341,None,217.4990776469931,None,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.50096725102048,None,2,0.6969807189889252,219.50096725102048,None,220.2512715010089,None,3,1,0.9512075610109605,220.2512715010089,None,221.1991954059922,None,,,,,,,,,,,,,,,,,,,,,,,,,,18,001,2023_Jan_20_1550,searchDisc5,2021.2.3,59.95111322180185,
