ImageFile,targ_side,correctAnswer,colour,distNo,targetType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,buttonBox.keys,buttonBox.rt,buttonBox.started,buttonBox.stopped,text_7.started,text_7.stopped,buttonBox_3.keys,buttonBox_3.rt,buttonBox_3.started,buttonBox_3.stopped,text_8.started,text_8.stopped,buttonBox_4.keys,buttonBox_4.rt,buttonBox_4.started,buttonBox_4.stopped,text_9.started,text_9.stopped,buttonBox_5.keys,buttonBox_5.rt,buttonBox_5.started,buttonBox_5.stopped,text_2.started,text_2.stopped,buttonBox_6.keys,buttonBox_6.rt,buttonBox_6.started,buttonBox_6.stopped,text_5.started,text_5.stopped,buttonBox_7.keys,buttonBox_7.rt,image_2.started,image_2.stopped,image_3.started,image_3.stopped,buttonBox_8.keys,buttonBox_8.rt,buttonBox_8.started,buttonBox_8.stopped,polygon.started,polygon.stopped,buttonBox_9.keys,buttonBox_9.rt,buttonBox_9.started,buttonBox_9.stopped,image.started,image.stopped,buttonBox_10.keys,buttonBox_10.corr,buttonBox_10.rt,buttonBox_10.started,buttonBox_10.stopped,text_4.started,text_4.stopped,text.started,text.stopped,buttonBox_11.keys,buttonBox_11.rt,buttonBox_11.started,buttonBox_11.stopped,targetTypeInstruction.started,targetTypeInstruction.stopped,buttonBox_2.keys,buttonBox_2.rt,buttonBox_2.started,buttonBox_2.stopped,dispStimuli.started,dispStimuli.stopped,buttonBox_12.keys,buttonBox_12.corr,buttonBox_12.rt,buttonBox_12.started,buttonBox_12.stopped,breakMessage.started,breakMessage.stopped,buttonBox_13.keys,buttonBox_13.started,buttonBox_13.stopped,buttonBox_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,41.991377159021795,None,2,30.62713093799539,41.991377159021795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
,,,,,,,,,,,,,,,,,,,,72.60705510200933,None,2,37.43179082102142,72.60705510200933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
,,,,,,,,,,,,,,,,,,,,,,,,,,110.04127467103535,None,2,9.250664804014377,110.04127467103535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.29116961802356,None,2,8.964007783972193,119.29116961802356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.26035939302528,None,2,25.484042374009732,129.24414558900753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.72572542598937,None,2,7.500187583966181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.2260737179895,None,165.2260737179895,None,2,4.1974599289824255,165.2260737179895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_31_colour0_distractors0_l.png,l,1,,,,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.44243020901922,None,2,1.487864229013212,169.44243020901922,None,170.9930545410025,None,1,1,0.6905840529943816,170.9930545410025,None,171.67604735301575,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.67834042198956,None,2,10.113891860004514,173.67834042198956,None,183.84337935398798,None,3,1,2.071019435999915,183.84337935398798,None,185.91000460000942,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_8_colour2_distractors19_r.png,r,3,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.91221943602432,None,2,0.8306143010267988,187.91221943602432,None,188.7949741340126,None,1,0,0.699387070024386,188.7949741340126,None,189.49340083403513,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.49518540600548,None,2,0.7635652710450813,191.49518540600548,None,192.3104319809936,None,3,1,1.0216702479519881,192.3104319809936,None,193.3269887380302,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_23_colour2_distractors19_l.png,l,1,,,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.3284543810296,None,2,1.130862046033144,195.3284543810296,None,196.51056140498258,None,1,1,1.0181227650027722,196.51056140498258,None,197.52689934399677,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_25_colour3_distractors1_l.png,l,1,,,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.52832545601996,None,2,0.5481384659651667,199.52832545601996,None,200.12712733703665,None,1,1,0.9032746300217696,200.12712733703665,None,201.0272436910309,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_21_colour2_distractors4_l.png,l,1,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0293160849833,None,2,0.5804837330360897,203.0293160849833,None,203.66073013702407,None,1,1,0.7214543709997088,203.66073013702407,None,204.37726262200158,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.37947651703143,None,2,0.716001636988949,206.37947651703143,None,207.14624124398688,None,3,1,0.5842598309973255,207.14624124398688,None,207.72742794000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_27_colour3_distractors9_l.png,l,1,,,,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7293545100256,None,2,0.49953432398615405,209.7293545100256,None,210.27968783199321,None,1,1,0.5192176779964939,210.27968783199321,None,210.79346561903367,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_30_colour0_distractors0_r.png,r,3,,,,0,9,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.7956014359952,None,2,0.3970741440425627,212.7956014359952,None,213.2442354550003,None,3,1,0.4885123720159754,213.2442354550003,None,213.72746600199025,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,,,,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.7295022319886,None,2,0.43020769499707967,215.7295022319886,None,216.21104591200128,None,3,1,0.5900190719985403,216.21104591200128,None,216.79430660803337,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,,,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.79631514003268,None,2,0.582238269969821,218.79631514003268,None,219.42760930903023,None,1,1,1.0164680680027232,219.42760930903023,None,220.44439716101624,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,,,,0,12,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.44609461101936,None,2,0.4991641379892826,222.44609461101936,None,222.9966965210042,None,1,1,0.6205799030140042,222.9966965210042,None,223.61103233799804,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_16_colour1_distractors4_l.png,l,1,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.61318046599627,None,2,0.5486589670181274,225.61318046599627,None,226.2114498509909,None,3,0,0.5031154460157268,226.2114498509909,None,226.71084500401048,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,,,,0,14,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.7132399440161,None,2,0.48065810202388093,228.7132399440161,None,229.24673073901795,None,3,1,0.7559652909985743,229.24673073901795,None,229.9945018090075,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,,,,0,15,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.99637321400223,None,2,0.5473146960139275,231.99637321400223,None,232.59458716702648,None,3,1,0.6677183550200425,232.59458716702648,None,233.2613099369919,None,,,,,,,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.34674811299192,None,2,5.648338580969721,236.33016040700022,None,,,,,,,,,,,,,,,,,,,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2a_trial_125_colour3_distractors31_l.png,l,1,3,31,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.42848393699387,None,2,1.2774209039635025,246.42848393699387,None,,,,,,,,,,,,,,,,242.58017968700733,None,2,1.8668987130513415,244.5635175119969,None,247.77036466798745,None,1,1,0.63091601600172,247.77036466798745,None,248.41205593101915,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2b_trial_167_colour2_distractors9_r.png,r,3,2,9,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.42819734901423,None,2,2.2395413990016095,248.42819734901423,None,,,,,,,,,,,,,,,,None,None,None,,None,None,250.71347748901462,None,3,1,0.65474812296452,250.71347748901462,None,251.3620472750161,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp1a_trial_240_colour1_distractors4_l.png,l,1,1,4,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.37840041599702,None,2,0.886155704036355,251.37840041599702,None,,,,,,,,,,,,,,,,None,None,None,,None,None,252.3140656989999,None,1,1,0.8032941140118055,252.3140656989999,None,253.11195706600557,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2c_trial_87_colour2_distractors19_l.png,l,1,2,19,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.1286152630346,None,2,0.43928805796895176,253.1286152630346,None,,,,,,,,,,,,,,,,None,None,None,,None,None,253.61437815998215,None,1,1,0.7476974210003391,253.61437815998215,None,254.3620489140274,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2b_trial_171_colour3_distractors4_r.png,r,3,3,4,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.37813586200355,None,2,0.37254522898001596,254.37813586200355,None,,,,,,,,,,,,,,,,None,None,None,,None,None,254.7967848610133,None,3,1,0.6378130410448648,254.7967848610133,None,255.4286993350368,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2b_trial_268_colour3_distractors9_r.png,r,3,3,9,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.44437878101598,None,2,0.404273435997311,255.44437878101598,None,,,,,,,,,,,,,,,,None,None,None,,None,None,255.89775104803266,None,3,1,0.7552015139954165,255.89775104803266,None,256.6454515840276,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2b_trial_35_colour1_distractors19_r.png,r,3,1,19,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.6614806430298,None,2,0.4053986169747077,256.6614806430298,None,,,,,,,,,,,,,,,,None,None,None,,None,None,257.114063711022,None,3,1,0.7185978720081039,257.114063711022,None,257.8291080350289,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2c_trial_13_colour3_distractors19_r.png,r,3,3,19,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8451951959869,None,2,0.38727428996935487,257.8451951959869,None,,,,,,,,,,,,,,,,None,None,None,,None,None,258.28054929501377,None,3,1,0.6503626859630458,258.28054929501377,None,258.92823410803686,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2a_trial_310_colour2_distractors9_l.png,l,1,2,9,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.9452849919908,None,2,0.3561245300224982,258.9452849919908,None,,,,,,,,,,,,,,,,None,None,None,,None,None,259.3453596640029,None,1,1,0.6504258859786205,259.3453596640029,None,259.99560218800326,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2b_trial_187_colour3_distractors9_l.png,l,1,3,9,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0116635049926,None,2,0.38757343002362177,260.0116635049926,None,,,,,,,,,,,,,,,,None,None,None,,None,None,260.44744748302037,None,1,1,0.7184981479658745,260.44744748302037,None,261.16217411002145,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
images/exp2c_trial_9_colour2_distractors31_r.png,r,3,2,31,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.17856206401484,None,2,0.32116592896636575,261.17856206401484,None,,,,,,,,,,,,,,,,None,None,None,,None,None,261.54479903099127,None,3,1,0.5867951330146752,261.54479903099127,None,262.12882482302376,None,None,None,None,,29,001,2023_Jan_24_1119,searchDisc5,2021.2.3,59.80183216428412,
