ImageFile,targ_side,correctAnswer,colour,distNo,targetType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,buttonBox.keys,buttonBox.rt,buttonBox.started,buttonBox.stopped,text_7.started,text_7.stopped,buttonBox_3.keys,buttonBox_3.rt,buttonBox_3.started,buttonBox_3.stopped,text_8.started,text_8.stopped,buttonBox_4.keys,buttonBox_4.rt,buttonBox_4.started,buttonBox_4.stopped,text_9.started,text_9.stopped,buttonBox_5.keys,buttonBox_5.rt,buttonBox_5.started,buttonBox_5.stopped,text_2.started,text_2.stopped,buttonBox_6.keys,buttonBox_6.rt,buttonBox_6.started,buttonBox_6.stopped,text_5.started,text_5.stopped,buttonBox_7.keys,buttonBox_7.rt,image_2.started,image_2.stopped,image_3.started,image_3.stopped,buttonBox_8.keys,buttonBox_8.rt,buttonBox_8.started,buttonBox_8.stopped,polygon.started,polygon.stopped,buttonBox_9.keys,buttonBox_9.rt,buttonBox_9.started,buttonBox_9.stopped,image.started,image.stopped,buttonBox_10.keys,buttonBox_10.corr,buttonBox_10.rt,buttonBox_10.started,buttonBox_10.stopped,text_4.started,text_4.stopped,text.started,text.stopped,buttonBox_11.keys,buttonBox_11.rt,buttonBox_11.started,buttonBox_11.stopped,targetTypeInstruction.started,targetTypeInstruction.stopped,buttonBox_2.keys,buttonBox_2.rt,buttonBox_2.started,buttonBox_2.stopped,dispStimuli.started,dispStimuli.stopped,buttonBox_12.keys,buttonBox_12.corr,buttonBox_12.rt,buttonBox_12.started,buttonBox_12.stopped,breakMessage.started,breakMessage.stopped,buttonBox_13.keys,buttonBox_13.started,buttonBox_13.stopped,buttonBox_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,40.57584562600823,None,2,21.24669455504045,40.57584562600823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
,,,,,,,,,,,,,,,,,,,,61.824394745985046,None,2,0.16668493195902556,61.824394745985046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
,,,,,,,,,,,,,,,,,,,,,,,,,,61.9910343909869,None,2,12.880698822962586,61.9910343909869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8743329209974,None,2,4.2625036489916965,74.8743329209974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1413138420321,None,2,9.450388797034975,80.12707467301516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.57715624500997,None,2,8.064771494013257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.64188506198116,None,100.64188506198116,None,2,4.930703275022097,100.64188506198116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.59194185800152,None,2,13.072458645969164,105.59194185800152,None,118.72852563601919,None,3,1,2.003735646023415,118.72852563601919,None,120.7261359320255,None,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
Practice arrays/exp1a_trial_16_colour1_distractors4_l.png,l,1,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.72783146298025,None,2,1.5815624319948256,122.72783146298025,None,124.36152156302705,None,3,0,0.9019461490097456,124.36152156302705,None,125.259591930022,None,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.26142331800656,None,2,0.5638828920200467,127.26142331800656,None,127.87649494002108,None,3,1,0.9868242760421708,127.87649494002108,None,128.85949682700448,None,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2023_Jan_23_1521,searchDisc5,2021.2.3,60.033356226390566,
