ImageFile,targ_side,correctAnswer,colour,distNo,targetType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,buttonBox.keys,buttonBox.rt,buttonBox.started,buttonBox.stopped,text_7.started,text_7.stopped,buttonBox_3.keys,buttonBox_3.rt,buttonBox_3.started,buttonBox_3.stopped,text_8.started,text_8.stopped,buttonBox_4.keys,buttonBox_4.rt,buttonBox_4.started,buttonBox_4.stopped,text_9.started,text_9.stopped,buttonBox_5.keys,buttonBox_5.rt,buttonBox_5.started,buttonBox_5.stopped,text_2.started,text_2.stopped,buttonBox_6.keys,buttonBox_6.rt,buttonBox_6.started,buttonBox_6.stopped,text_5.started,text_5.stopped,buttonBox_7.keys,buttonBox_7.rt,image_2.started,image_2.stopped,image_3.started,image_3.stopped,buttonBox_8.keys,buttonBox_8.rt,buttonBox_8.started,buttonBox_8.stopped,polygon.started,polygon.stopped,buttonBox_9.keys,buttonBox_9.rt,buttonBox_9.started,buttonBox_9.stopped,image.started,image.stopped,buttonBox_10.keys,buttonBox_10.corr,buttonBox_10.rt,buttonBox_10.started,buttonBox_10.stopped,text_4.started,text_4.stopped,text.started,text.stopped,buttonBox_11.keys,buttonBox_11.rt,buttonBox_11.started,buttonBox_11.stopped,targetTypeInstruction.started,targetTypeInstruction.stopped,buttonBox_2.keys,buttonBox_2.rt,buttonBox_2.started,buttonBox_2.stopped,dispStimuli.started,dispStimuli.stopped,buttonBox_12.keys,buttonBox_12.corr,buttonBox_12.rt,buttonBox_12.started,buttonBox_12.stopped,breakMessage.started,breakMessage.stopped,buttonBox_13.keys,buttonBox_13.started,buttonBox_13.stopped,buttonBox_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,46.992983363976236,None,2,19.457217882038094,46.992983363976236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
,,,,,,,,,,,,,,,,,,,,66.4433728029835,None,2,66.3009805130423,66.4433728029835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
,,,,,,,,,,,,,,,,,,,,,,,,,,132.7432473449735,None,2,5.530008877045475,132.7432473449735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.27672716998495,None,2,4.480335617961828,138.27672716998495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.76002605399117,None,2,11.331451988022309,143.74560896598268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.07909481000388,None,2,6.581488177005667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.66058048501145,None,164.66058048501145,None,2,5.7678559140185826,164.66058048501145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.46286825300194,None,2,1.8675469750305638,170.46286825300194,None,172.37973716901615,None,3,1,2.9380360649665818,172.37973716901615,None,175.31059593800455,None,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.31295951496577,None,2,2.563598279026337,177.31295951496577,None,179.92737546999706,None,3,1,2.080281217000447,179.92737546999706,None,182.01110278896522,None,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
Practice arrays/exp1a_trial_16_colour1_distractors4_l.png,l,1,,,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0133789969841,None,2,0.9306850510183722,184.0133789969841,None,184.99462297098944,None,1,1,1.4854064949904568,184.99462297098944,None,186.47806065902114,None,,,,,,,,,,,,,,,,,,,,,,,,,,35,001,2023_Jan_30_1218,searchDisc5,2021.2.3,59.96200723146965,
