ImageFile,targ_side,correctAnswer,colour,distNo,targetType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,buttonBox.keys,buttonBox.rt,buttonBox.started,buttonBox.stopped,text_7.started,text_7.stopped,buttonBox_3.keys,buttonBox_3.rt,buttonBox_3.started,buttonBox_3.stopped,text_8.started,text_8.stopped,buttonBox_4.keys,buttonBox_4.rt,buttonBox_4.started,buttonBox_4.stopped,text_9.started,text_9.stopped,buttonBox_5.keys,buttonBox_5.rt,buttonBox_5.started,buttonBox_5.stopped,text_2.started,text_2.stopped,buttonBox_6.keys,buttonBox_6.rt,buttonBox_6.started,buttonBox_6.stopped,text_5.started,text_5.stopped,buttonBox_7.keys,buttonBox_7.rt,image_2.started,image_2.stopped,image_3.started,image_3.stopped,buttonBox_8.keys,buttonBox_8.rt,buttonBox_8.started,buttonBox_8.stopped,polygon.started,polygon.stopped,buttonBox_9.keys,buttonBox_9.rt,buttonBox_9.started,buttonBox_9.stopped,image.started,image.stopped,buttonBox_10.keys,buttonBox_10.corr,buttonBox_10.rt,buttonBox_10.started,buttonBox_10.stopped,text_4.started,text_4.stopped,text.started,text.stopped,buttonBox_11.keys,buttonBox_11.rt,buttonBox_11.started,buttonBox_11.stopped,targetTypeInstruction.started,targetTypeInstruction.stopped,buttonBox_2.keys,buttonBox_2.rt,buttonBox_2.started,buttonBox_2.stopped,dispStimuli.started,dispStimuli.stopped,buttonBox_12.keys,buttonBox_12.corr,buttonBox_12.rt,buttonBox_12.started,buttonBox_12.stopped,breakMessage.started,breakMessage.stopped,buttonBox_13.keys,buttonBox_13.started,buttonBox_13.stopped,buttonBox_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,65.8569869689818,None,2,67.67609611098305,65.8569869689818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
,,,,,,,,,,,,,,,,,,,,133.5235332470038,None,2,35.71540371500305,133.5235332470038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
,,,,,,,,,,,,,,,,,,,,,,,,,,169.24324347099173,None,2,16.364765853999415,169.24324347099173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.60824513999978,None,2,11.04798515100265,185.60824513999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.6583832729957,None,2,5.6335453760111704,197.64389626900083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.27735451198532,None,2,9.98149490900687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.25893303900375,None,216.25893303900375,None,2,10.90018279699143,216.25893303900375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
Practice arrays/exp1a_trial_23_colour2_distractors19_l.png,l,1,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.19267238400062,None,2,5.302429697010666,227.19267238400062,None,232.5473388620012,None,1,1,2.8696667140175123,232.5473388620012,None,235.40931471000658,None,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
Practice arrays/exp1a_trial_25_colour3_distractors1_l.png,l,1,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.41164172498975,None,2,2.832602451002458,237.41164172498975,None,240.29318176300148,None,1,1,1.7187727369891945,240.29318176300148,None,242.00988679699367,None,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
Practice arrays/exp1a_trial_1_colour1_distractors4_r.png,r,3,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.01158172998112,None,2,0.8637669339950662,244.01158172998112,None,244.9259417919966,None,3,1,1.1702994249935728,244.9259417919966,None,246.09314581900253,None,,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2023_Jan_19_1552,searchDisc5,2021.2.3,60.004936606701264,
