ImageFile,targ_side,correctAnswer,colour,distNo,targetType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,buttonBox.keys,buttonBox.rt,buttonBox.started,buttonBox.stopped,text_7.started,text_7.stopped,buttonBox_3.keys,buttonBox_3.rt,buttonBox_3.started,buttonBox_3.stopped,text_8.started,text_8.stopped,buttonBox_4.keys,buttonBox_4.rt,buttonBox_4.started,buttonBox_4.stopped,text_9.started,text_9.stopped,buttonBox_5.keys,buttonBox_5.rt,buttonBox_5.started,buttonBox_5.stopped,text_2.started,text_2.stopped,buttonBox_6.keys,buttonBox_6.rt,buttonBox_6.started,buttonBox_6.stopped,text_5.started,text_5.stopped,buttonBox_7.keys,buttonBox_7.rt,image_2.started,image_2.stopped,image_3.started,image_3.stopped,buttonBox_8.keys,buttonBox_8.rt,buttonBox_8.started,buttonBox_8.stopped,polygon.started,polygon.stopped,buttonBox_9.keys,buttonBox_9.rt,buttonBox_9.started,buttonBox_9.stopped,image.started,image.stopped,buttonBox_10.keys,buttonBox_10.corr,buttonBox_10.rt,buttonBox_10.started,buttonBox_10.stopped,text_4.started,text_4.stopped,text.started,text.stopped,buttonBox_11.keys,buttonBox_11.rt,buttonBox_11.started,buttonBox_11.stopped,targetTypeInstruction.started,targetTypeInstruction.stopped,buttonBox_2.keys,buttonBox_2.rt,buttonBox_2.started,buttonBox_2.stopped,dispStimuli.started,dispStimuli.stopped,buttonBox_12.keys,buttonBox_12.corr,buttonBox_12.rt,buttonBox_12.started,buttonBox_12.stopped,breakMessage.started,breakMessage.stopped,buttonBox_13.keys,buttonBox_13.started,buttonBox_13.stopped,buttonBox_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,14.839043615036644,None,2,90.96865557297133,14.839043615036644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
,,,,,,,,,,,,,,,,,,,,105.80600570701063,None,2,46.88027859601425,105.80600570701063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
,,,,,,,,,,,,,,,,,,,,,,,,,,152.690519151045,None,2,10.147965054959059,152.690519151045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.8429822199978,None,2,6.181344789045397,162.8429822199978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.02426107000792,None,2,10.43191886000568,170.00973012804752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.44071494601667,None,2,12.067559945979156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.52503518701997,None,195.52503518701997,None,2,4.196950763987843,195.52503518701997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
Practice arrays/exp1a_trial_18_colour1_distractors19_l.png,l,1,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.74204088904662,None,2,2.817153687996324,199.74204088904662,None,202.6108064840082,None,1,1,2.2734881219803356,202.6108064840082,None,204.87483289802913,None,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,3,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.8770773220458,None,2,2.0137338700005785,206.8770773220458,None,208.94444074400235,None,3,1,1.4188912010286003,208.94444074400235,None,210.3590138720465,None,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
Practice arrays/exp1a_trial_16_colour1_distractors4_l.png,l,1,,,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.36109397100518,None,2,0.8471864879829809,212.36109397100518,None,213.2611592989997,None,1,1,0.9378501080209389,213.2611592989997,None,214.19240266800625,None,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.19448780303355,None,2,2.3992841480067,216.19448780303355,None,218.64411565603223,None,3,1,0.7163452709792182,218.64411565603223,None,219.3592090830207,None,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
Practice arrays/exp1a_trial_17_colour1_distractors9_l.png,l,1,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.35888196504675,None,2,0.8833017720025964,221.35888196504675,None,222.29208378499607,None,1,1,0.4639930159901269,222.29208378499607,None,222.7593228960177,None,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
Practice arrays/exp1a_trial_10_colour3_distractors1_r.png,r,3,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.76100197201595,None,2,0.5638887569657527,224.76100197201595,None,225.37617355800467,None,3,1,0.5065746489563026,225.37617355800467,None,225.87603434204357,None,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
Practice arrays/exp1a_trial_14_colour3_distractors31_r.png,r,3,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.87772117904387,None,2,0.3656734859687276,227.87772117904387,None,228.29578813904664,None,3,1,0.48172117001377046,228.29578813904664,None,228.7762742729974,None,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2023_Jan_23_1232,searchDisc5,2021.2.3,60.07629004890177,
