ImageFile,targ_side,correctAnswer,colour,distNo,targetType,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_6.started,text_6.stopped,buttonBox.keys,buttonBox.rt,buttonBox.started,buttonBox.stopped,text_7.started,text_7.stopped,buttonBox_3.keys,buttonBox_3.rt,buttonBox_3.started,buttonBox_3.stopped,text_8.started,text_8.stopped,buttonBox_4.keys,buttonBox_4.rt,buttonBox_4.started,buttonBox_4.stopped,text_9.started,text_9.stopped,buttonBox_5.keys,buttonBox_5.rt,buttonBox_5.started,buttonBox_5.stopped,text_2.started,text_2.stopped,buttonBox_6.keys,buttonBox_6.rt,buttonBox_6.started,buttonBox_6.stopped,text_5.started,text_5.stopped,buttonBox_7.keys,buttonBox_7.rt,image_2.started,image_2.stopped,image_3.started,image_3.stopped,buttonBox_8.keys,buttonBox_8.rt,buttonBox_8.started,buttonBox_8.stopped,polygon.started,polygon.stopped,buttonBox_9.keys,buttonBox_9.rt,buttonBox_9.started,buttonBox_9.stopped,image.started,image.stopped,buttonBox_10.keys,buttonBox_10.corr,buttonBox_10.rt,buttonBox_10.started,buttonBox_10.stopped,text_4.started,text_4.stopped,text.started,text.stopped,buttonBox_11.keys,buttonBox_11.rt,buttonBox_11.started,buttonBox_11.stopped,targetTypeInstruction.started,targetTypeInstruction.stopped,buttonBox_2.keys,buttonBox_2.rt,buttonBox_2.started,buttonBox_2.stopped,dispStimuli.started,dispStimuli.stopped,buttonBox_12.keys,buttonBox_12.corr,buttonBox_12.rt,buttonBox_12.started,buttonBox_12.stopped,breakMessage.started,breakMessage.stopped,buttonBox_13.keys,buttonBox_13.started,buttonBox_13.stopped,buttonBox_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,38.42676050501177,None,2,10.253445465990808,38.42676050501177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
,,,,,,,,,,,,,,,,,,,,48.674715033965185,None,2,23.916767537011765,48.674715033965185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
,,,,,,,,,,,,,,,,,,,,,,,,,,72.59358643199084,None,2,3.6814800560241565,72.59358643199084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.27732005401049,None,2,4.031211093009915,76.27732005401049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.31102492997888,None,2,3.2668319779913872,81.29434849100653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.55881306499941,None,2,11.248303281026892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.80903323896928,None,98.80903323896928,None,2,4.897479314007796,98.80903323896928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
Practice arrays/exp1a_trial_12_colour3_distractors9_r.png,r,3,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.72569223900791,None,2,19.172195220948197,103.72569223900791,None,122.96209354099119,None,3,1,2.3042622639914043,122.96209354099119,None,125.25974883598974,None,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
Practice arrays/exp1a_trial_25_colour3_distractors1_l.png,l,1,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.2618965790025,None,2,1.3301916829659604,127.2618965790025,None,128.64390234299935,None,1,1,1.8740295349853113,128.64390234299935,None,130.51008883997565,None,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
Practice arrays/exp1a_trial_7_colour2_distractors9_r.png,r,3,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.5121808060212,None,2,0.7492509229923598,132.5121808060212,None,133.310527101974,None,3,1,0.9856448869686574,133.310527101974,None,134.29346468299627,None,,,,,,,,,,,,,,,,,,,,,,,,,,30,001,2023_Jan_24_1321,searchDisc5,2021.2.3,60.05429772721923,
